0,status,1,BODYGUARD,ALIVE,sample_py
0,status,2,VILLAGER,ALIVE,OKAMI
0,status,3,VILLAGER,ALIVE,HALU
0,status,4,POSSESSED,ALIVE,HALU
0,status,5,VILLAGER,ALIVE,Tomato5
0,status,6,VILLAGER,ALIVE,TOKU10
0,status,7,VILLAGER,ALIVE,OKAMI
0,status,8,SEER,ALIVE,TOKU11
0,status,9,VILLAGER,ALIVE,TOKU14
0,status,10,WEREWOLF,ALIVE,sample_py
0,status,11,WEREWOLF,ALIVE,HALU
0,status,12,MEDIUM,ALIVE,OKAMI
0,status,13,VILLAGER,ALIVE,HALU
0,status,14,WEREWOLF,ALIVE,TOKU0
0,status,15,VILLAGER,ALIVE,HALU
0,whisper,0,0,10,COMINGOUT Agent[10] MEDIUM
0,whisper,1,0,14,Skip
0,whisper,2,0,11,COMINGOUT Agent[11] VILLAGER
0,whisper,3,1,10,COMINGOUT Agent[10] MEDIUM
0,whisper,4,1,14,Skip
0,whisper,5,1,11,Skip
0,whisper,6,2,11,Skip
0,whisper,7,2,10,COMINGOUT Agent[10] MEDIUM
0,whisper,8,2,14,Over
0,whisper,9,3,10,COMINGOUT Agent[10] MEDIUM
0,whisper,10,3,14,Over
0,whisper,11,3,11,Over
0,whisper,12,4,11,Over
0,whisper,13,4,10,COMINGOUT Agent[10] MEDIUM
0,whisper,14,4,14,Over
0,whisper,15,5,14,Over
0,whisper,16,5,11,Over
0,whisper,17,5,10,COMINGOUT Agent[10] MEDIUM
0,whisper,18,6,14,Over
0,whisper,19,6,11,Over
0,whisper,20,6,10,COMINGOUT Agent[10] MEDIUM
0,whisper,21,7,14,Over
0,whisper,22,7,11,Over
0,whisper,23,7,10,COMINGOUT Agent[10] MEDIUM
0,whisper,24,8,14,Over
0,whisper,25,8,10,COMINGOUT Agent[10] MEDIUM
0,whisper,26,8,11,Over
0,whisper,27,9,10,COMINGOUT Agent[10] MEDIUM
0,whisper,28,9,11,Over
0,whisper,29,9,14,Over
0,whisper,30,10,14,Over
0,whisper,31,10,11,Over
0,whisper,32,10,10,Over
0,divine,8,13,HUMAN
1,status,1,BODYGUARD,ALIVE,sample_py
1,status,2,VILLAGER,ALIVE,OKAMI
1,status,3,VILLAGER,ALIVE,HALU
1,status,4,POSSESSED,ALIVE,HALU
1,status,5,VILLAGER,ALIVE,Tomato5
1,status,6,VILLAGER,ALIVE,TOKU10
1,status,7,VILLAGER,ALIVE,OKAMI
1,status,8,SEER,ALIVE,TOKU11
1,status,9,VILLAGER,ALIVE,TOKU14
1,status,10,WEREWOLF,ALIVE,sample_py
1,status,11,WEREWOLF,ALIVE,HALU
1,status,12,MEDIUM,ALIVE,OKAMI
1,status,13,VILLAGER,ALIVE,HALU
1,status,14,WEREWOLF,ALIVE,TOKU0
1,status,15,VILLAGER,ALIVE,HALU
1,talk,0,0,13,VOTE Agent[08]
1,talk,1,0,14,VOTE Agent[08]
1,talk,2,0,8,COMINGOUT Agent[08] SEER
1,talk,3,0,3,VOTE Agent[14]
1,talk,4,0,7,VOTE Agent[14]
1,talk,5,0,4,COMINGOUT Agent[04] SEER
1,talk,6,0,6,VOTE Agent[08]
