0,status,1,WEREWOLF,ALIVE,TOKU8
0,status,2,VILLAGER,ALIVE,TOKU12
0,status,3,VILLAGER,ALIVE,Tomato5
0,status,4,SEER,ALIVE,HALU
0,status,5,VILLAGER,ALIVE,Takeda1
0,status,6,VILLAGER,ALIVE,OKAMI
0,status,7,BODYGUARD,ALIVE,Tomato7
0,status,8,WEREWOLF,ALIVE,sample_py
0,status,9,POSSESSED,ALIVE,SampleJava0
0,status,10,MEDIUM,ALIVE,HALU
0,status,11,VILLAGER,ALIVE,Tomato4
0,status,12,VILLAGER,ALIVE,sample_py
0,status,13,WEREWOLF,ALIVE,sample_py
0,status,14,VILLAGER,ALIVE,TOKU9
0,status,15,VILLAGER,ALIVE,OKAMI
0,whisper,0,0,13,COMINGOUT Agent[13] VILLAGER
0,whisper,1,0,1,Skip
0,whisper,2,0,8,COMINGOUT Agent[08] MEDIUM
0,whisper,3,1,8,COMINGOUT Agent[08] MEDIUM
0,whisper,4,1,1,Skip
0,whisper,5,1,13,COMINGOUT Agent[13] VILLAGER
0,whisper,6,2,13,COMINGOUT Agent[13] VILLAGER
0,whisper,7,2,1,Over
0,whisper,8,2,8,COMINGOUT Agent[08] MEDIUM
0,whisper,9,3,13,COMINGOUT Agent[13] VILLAGER
0,whisper,10,3,8,COMINGOUT Agent[08] MEDIUM
0,whisper,11,3,1,Over
0,whisper,12,4,1,Over
0,whisper,13,4,8,COMINGOUT Agent[08] MEDIUM
0,whisper,14,4,13,COMINGOUT Agent[13] VILLAGER
0,whisper,15,5,1,Over
0,whisper,16,5,13,COMINGOUT Agent[13] VILLAGER
0,whisper,17,5,8,COMINGOUT Agent[08] MEDIUM
0,whisper,18,6,8,COMINGOUT Agent[08] MEDIUM
0,whisper,19,6,13,COMINGOUT Agent[13] VILLAGER
0,whisper,20,6,1,Over
0,whisper,21,7,13,COMINGOUT Agent[13] VILLAGER
0,whisper,22,7,1,Over
0,whisper,23,7,8,COMINGOUT Agent[08] MEDIUM
0,whisper,24,8,13,COMINGOUT Agent[13] VILLAGER
0,whisper,25,8,8,COMINGOUT Agent[08] MEDIUM
0,whisper,26,8,1,Over
0,whisper,27,9,13,COMINGOUT Agent[13] VILLAGER
0,whisper,28,9,8,COMINGOUT Agent[08] MEDIUM
0,whisper,29,9,1,Over
0,whisper,30,10,13,Over
0,whisper,31,10,8,Over
0,whisper,32,10,1,Over
0,divine,4,3,HUMAN
1,status,1,WEREWOLF,ALIVE,TOKU8
1,status,2,VILLAGER,ALIVE,TOKU12
